step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
349,CASH_OUT,319974.69,C1622600988,319974.69,0.0,C1717143269,14890.19,334864.88,1,0
349,TRANSFER,98736.52,C1777704750,98736.52,0.0,C1874416454,0.0,0.0,1,0
349,CASH_OUT,98736.52,C1301301419,98736.52,0.0,C489315862,0.0,98736.52,1,0
349,TRANSFER,977805.62,C1276671609,977805.62,0.0,C1381797613,0.0,0.0,1,0
349,CASH_OUT,977805.62,C1659764623,977805.62,0.0,C711079235,0.0,977805.62,1,0
349,TRANSFER,14279.89,C157192204,14279.89,0.0,C1684873650,0.0,0.0,1,0
349,CASH_OUT,14279.89,C661074170,14279.89,0.0,C2110252237,983.0,0.0,1,0
349,TRANSFER,80800.21,C1531072167,80800.21,0.0,C1150452226,0.0,0.0,1,0
349,CASH_OUT,80800.21,C782267522,80800.21,0.0,C2086699676,0.0,80800.21,1,0
349,TRANSFER,1398633.34,C1585861369,1398633.34,0.0,C154053358,0.0,0.0,1,0
349,CASH_OUT,1398633.34,C1656635243,1398633.34,0.0,C1235306495,0.0,1398633.34,1,0
350,TRANSFER,207517.2,C1366548953,207517.2,0.0,C720291074,0.0,0.0,1,0
350,CASH_OUT,207517.2,C396374568,207517.2,0.0,C2089777468,0.0,207517.2,1,0
350,TRANSFER,915672.67,C835019402,915672.67,0.0,C742104229,0.0,0.0,1,0
350,CASH_OUT,915672.67,C1425610386,915672.67,0.0,C1547228019,999821.05,1915493.72,1,0
350,TRANSFER,2728625.68,C2079148298,2728625.68,0.0,C807091049,0.0,0.0,1,0
350,CASH_OUT,2728625.68,C67550882,2728625.68,0.0,C58470057,8454424.24,11183049.93,1,0
350,TRANSFER,5963850.34,C1131453044,5963850.34,0.0,C191560026,0.0,0.0,1,0
350,CASH_OUT,5963850.34,C1892591356,5963850.34,0.0,C1336813990,224597.16,6188447.5,1,0
350,TRANSFER,484772.73,C1980995791,484772.73,0.0,C1952713155,0.0,0.0,1,0
350,CASH_OUT,484772.73,C1537769770,484772.73,0.0,C1975747042,0.0,484772.73,1,0
350,TRANSFER,257988.47,C387427558,257988.47,0.0,C364328277,0.0,0.0,1,0
350,CASH_OUT,257988.47,C1245702576,257988.47,0.0,C263880637,379488.01,637476.48,1,0
350,TRANSFER,640648.06,C1231531045,640648.06,0.0,C1282254449,0.0,0.0,1,0
350,CASH_OUT,640648.06,C2092626574,640648.06,0.0,C1839236136,1714269.39,2354917.45,1,0
351,TRANSFER,118111.77,C454838857,118111.77,0.0,C838301055,0.0,0.0,1,0
351,CASH_OUT,118111.77,C702710728,118111.77,0.0,C5500994,0.0,118111.77,1,0
351,TRANSFER,153607.08,C875012263,153607.08,0.0,C1330100678,0.0,0.0,1,0
351,CASH_OUT,153607.08,C1223730292,153607.08,0.0,C547781326,276122.28,429729.36,1,0
351,TRANSFER,178344.25,C1280852753,178344.25,0.0,C461887553,0.0,0.0,1,0
351,CASH_OUT,178344.25,C1516888196,178344.25,0.0,C1751785530,258287.9,436632.15,1,0
351,TRANSFER,6417789.09,C355768552,6417789.09,0.0,C191674614,0.0,0.0,1,0
351,CASH_OUT,6417789.09,C14516308,6417789.09,0.0,C1104416444,2280633.24,8698422.34,1,0
351,TRANSFER,4129482.96,C1021520214,4129482.96,0.0,C1025216993,0.0,0.0,1,0
351,CASH_OUT,4129482.96,C353183181,4129482.96,0.0,C2040628937,3271377.92,7400860.88,1,0
351,TRANSFER,63.8,C1293504491,63.8,0.0,C1368130863,0.0,0.0,1,0
351,CASH_OUT,63.8,C1861878353,63.8,0.0,C958479953,0.0,63.8,1,0
351,TRANSFER,9772559.35,C417981063,9772559.35,0.0,C1176673721,0.0,0.0,1,0
351,CASH_OUT,9772559.35,C1597398625,9772559.35,0.0,C1830194909,1968332.75,11740892.1,1,0
351,TRANSFER,6721321.33,C1914099833,6721321.33,0.0,C1517275009,0.0,0.0,1,0
351,CASH_OUT,6721321.33,C276220199,6721321.33,0.0,C150133143,85644.25,6806965.58,1,0
351,TRANSFER,1552664.33,C1431338158,1552664.33,0.0,C1230205848,0.0,0.0,1,0
351,CASH_OUT,1552664.33,C1791470904,1552664.33,0.0,C388319905,3804336.89,5357001.22,1,0
352,TRANSFER,600722.15,C1741494580,600722.15,0.0,C180982183,0.0,0.0,1,0
352,CASH_OUT,600722.15,C1396066056,600722.15,0.0,C2095500377,2372103.71,2972825.85,1,0
352,TRANSFER,2111475.81,C121062749,2111475.81,0.0,C1874985982,0.0,0.0,1,0
352,CASH_OUT,2111475.81,C433434027,2111475.81,0.0,C916183053,0.0,2111475.81,1,0
352,TRANSFER,614145.31,C1021093618,614145.31,0.0,C1029613730,0.0,0.0,1,0
352,CASH_OUT,614145.31,C2100152368,614145.31,0.0,C413537349,0.0,614145.31,1,0
352,TRANSFER,75734.99,C2133141202,75734.99,0.0,C1561593224,0.0,0.0,1,0
352,CASH_OUT,75734.99,C109260257,75734.99,0.0,C2020337583,3474246.35,3549981.33,1,0
352,TRANSFER,7454553.06,C1023551084,7454553.06,0.0,C257701345,0.0,0.0,1,0
352,CASH_OUT,7454553.06,C1952070142,7454553.06,0.0,C1302887939,0.0,7454553.06,1,0
352,TRANSFER,166456.54,C2019110541,166456.54,0.0,C2098382104,0.0,0.0,1,0
352,CASH_OUT,166456.54,C960694906,166456.54,0.0,C1482523414,594341.07,760797.62,1,0
352,TRANSFER,154052.34,C2069798530,154052.34,0.0,C2110724119,0.0,0.0,1,0
352,CASH_OUT,154052.34,C391483401,154052.34,0.0,C338683828,182065.24,336117.58,1,0
352,TRANSFER,1962548.46,C139606427,1962548.46,0.0,C2082743623,0.0,0.0,1,0
352,CASH_OUT,1962548.46,C248073362,1962548.46,0.0,C840839680,0.0,1962548.46,1,0
353,TRANSFER,13774.15,C836797981,13774.15,0.0,C658953429,0.0,0.0,1,0
353,CASH_OUT,13774.15,C202119586,13774.15,0.0,C596898106,3269410.95,3283185.1,1,0
353,TRANSFER,174566.53,C1993094343,174566.53,0.0,C639161653,0.0,0.0,1,0
353,CASH_OUT,174566.53,C482336380,174566.53,0.0,C985066734,1191715.74,1366282.27,1,0
353,TRANSFER,839008.91,C2024314550,839008.91,0.0,C510808127,0.0,0.0,1,0
353,CASH_OUT,839008.91,C46669034,839008.91,0.0,C1321957985,364600.35,1203609.26,1,0
353,TRANSFER,275082.0,C229722378,275082.0,0.0,C167926085,0.0,0.0,1,0
353,CASH_OUT,275082.0,C10602288,275082.0,0.0,C580353147,0.0,275082.0,1,0
354,TRANSFER,10000000.0,C501435638,19299230.13,9299230.13,C201807091,0.0,0.0,1,0
354,CASH_OUT,10000000.0,C50848420,10000000.0,0.0,C1732619349,350562.51,10350562.51,1,0
354,TRANSFER,9299230.13,C350993487,9299230.13,0.0,C1614280501,0.0,0.0,1,0
354,CASH_OUT,9299230.13,C1363018209,9299230.13,0.0,C1049795740,11291600.74,20590830.88,1,0
354,TRANSFER,283429.1,C712071117,283429.1,0.0,C465712526,0.0,0.0,1,0
354,CASH_OUT,283429.1,C1379628544,283429.1,0.0,C1897350199,1110.49,284539.58,1,0
354,TRANSFER,375419.35,C634556474,375419.35,0.0,C1581571123,0.0,0.0,1,0
354,CASH_OUT,375419.35,C273275190,375419.35,0.0,C997789760,269939.49,645358.83,1,0
354,TRANSFER,69878.14,C1182199361,69878.14,0.0,C1178014735,0.0,0.0,1,0
354,CASH_OUT,69878.14,C656179758,69878.14,0.0,C105936896,41194.19,111072.33,1,0
354,TRANSFER,66550.0,C1257904471,66550.0,0.0,C1927793477,0.0,0.0,1,0
354,CASH_OUT,66550.0,C550781139,66550.0,0.0,C335413710,0.0,66550.0,1,0
355,TRANSFER,5338162.8,C622353866,5338162.8,0.0,C955190047,0.0,0.0,1,0
355,CASH_OUT,5338162.8,C1742651298,5338162.8,0.0,C866531579,181895.58,5520058.37,1,0
355,TRANSFER,3592596.97,C15678402,3592596.97,0.0,C1208224272,0.0,0.0,1,0
355,CASH_OUT,3592596.97,C1645091760,3592596.97,0.0,C504240309,1512703.69,5105300.66,1,0
355,TRANSFER,42483.97,C1483983582,42483.97,0.0,C1385439300,0.0,0.0,1,0
355,CASH_OUT,42483.97,C1595793252,42483.97,0.0,C636454309,51495.75,93979.72,1,0
355,TRANSFER,883366.69,C466961726,883366.69,0.0,C1107573885,0.0,0.0,1,0
355,CASH_OUT,883366.69,C149173089,883366.69,0.0,C504582825,2029536.87,2912903.56,1,0
356,TRANSFER,7360.15,C854622383,7360.15,0.0,C1455552961,0.0,0.0,1,0
356,CASH_OUT,7360.15,C850424960,7360.15,0.0,C1620165471,556439.41,563799.56,1,0
356,TRANSFER,5952739.3,C1569009550,5952739.3,0.0,C1429463996,0.0,0.0,1,0
356,CASH_OUT,5952739.3,C902008507,5952739.3,0.0,C1795644557,26300.83,5979040.12,1,0
356,TRANSFER,357226.8,C820024675,357226.8,0.0,C1707005177,0.0,0.0,1,0
356,CASH_OUT,357226.8,C2080356866,357226.8,0.0,C784361813,0.0,357226.8,1,0
357,TRANSFER,74921.74,C1335541144,74921.74,0.0,C887702391,0.0,0.0,1,0
357,CASH_OUT,74921.74,C702607900,74921.74,0.0,C2116852937,568763.3,643685.04,1,0
357,TRANSFER,2239461.29,C972148639,2239461.29,0.0,C1247043439,0.0,0.0,1,0
357,CASH_OUT,2239461.29,C1918267923,2239461.29,0.0,C1297204700,121354.63,2360815.92,1,0
357,TRANSFER,790332.43,C247316356,790332.43,0.0,C600765612,0.0,0.0,1,0
357,CASH_OUT,790332.43,C393707500,790332.43,0.0,C730262166,2384548.88,3174881.31,1,0
357,TRANSFER,484493.06,C1001502110,484493.06,0.0,C1201215957,0.0,0.0,1,0
357,CASH_OUT,484493.06,C1813945054,484493.06,0.0,C545871472,750471.66,1234964.72,1,0
357,TRANSFER,251199.91,C482850122,251199.91,0.0,C1683790241,0.0,0.0,1,0
357,CASH_OUT,251199.91,C624684299,251199.91,0.0,C1596268050,0.0,251199.91,1,0
357,TRANSFER,4177467.46,C1493761372,4177467.46,0.0,C1907708290,0.0,0.0,1,0
357,CASH_OUT,4177467.46,C376454889,4177467.46,0.0,C1559513408,0.0,4177467.46,1,0
357,TRANSFER,10000000.0,C393177637,10653151.55,653151.55,C106531078,0.0,0.0,1,0
357,CASH_OUT,10000000.0,C1879989290,10000000.0,0.0,C1527777046,637693.12,10637693.12,1,0
357,TRANSFER,653151.55,C1103031078,653151.55,0.0,C1355105404,0.0,0.0,1,0
357,CASH_OUT,653151.55,C1964629254,653151.55,0.0,C1466275601,47452.25,700603.81,1,0
357,TRANSFER,282332.91,C830157856,282332.91,0.0,C1658291646,0.0,0.0,1,0
357,CASH_OUT,282332.91,C847682979,282332.91,0.0,C441116746,3156776.71,3439109.62,1,0
358,TRANSFER,10358.27,C1843682589,10358.27,0.0,C117985558,0.0,0.0,1,0
358,CASH_OUT,10358.27,C2109337236,10358.27,0.0,C692561048,0.0,10358.27,1,0
358,TRANSFER,5656416.95,C441240054,5656416.95,0.0,C1113984965,0.0,0.0,1,0
358,CASH_OUT,5656416.95,C391508712,5656416.95,0.0,C447486475,0.0,5656416.95,1,0
358,TRANSFER,376059.27,C741331613,376059.27,0.0,C1388979353,0.0,0.0,1,0
358,CASH_OUT,376059.27,C141206514,376059.27,0.0,C1457638866,0.0,376059.27,1,0
358,TRANSFER,361877.28,C946052471,361877.28,0.0,C621645313,0.0,0.0,1,0
358,CASH_OUT,361877.28,C930621718,361877.28,0.0,C392213931,380179.71,742056.99,1,0
358,TRANSFER,1438737.78,C1024427567,1438737.78,0.0,C1328999824,0.0,0.0,1,0
358,CASH_OUT,1438737.78,C498447652,1438737.78,0.0,C17820769,7014552.73,8453290.51,1,0
359,TRANSFER,45271.85,C1007340530,45271.85,0.0,C527429443,0.0,0.0,1,0
359,CASH_OUT,45271.85,C2057797075,45271.85,0.0,C1616201785,2725772.32,2771044.17,1,0
359,TRANSFER,122639.34,C1075724931,122639.34,0.0,C464861885,0.0,0.0,1,0
359,CASH_OUT,122639.34,C2124143230,122639.34,0.0,C1974637471,979453.17,1102092.51,1,0
359,TRANSFER,105733.45,C2118754392,105733.45,0.0,C650299335,0.0,0.0,1,0
359,CASH_OUT,105733.45,C1248586428,105733.45,0.0,C1550187391,934471.58,1040205.03,1,0
359,TRANSFER,10000000.0,C1889901787,12056779.24,2056779.24,C1023006881,0.0,0.0,1,0
359,CASH_OUT,10000000.0,C829777561,10000000.0,0.0,C419398117,246819.58,10246819.58,1,0
359,TRANSFER,2056779.24,C30165590,2056779.24,0.0,C919133464,0.0,0.0,1,0
359,CASH_OUT,2056779.24,C374971374,2056779.24,0.0,C738912638,191822.43,2248601.67,1,0
359,TRANSFER,7428844.46,C1805149634,7428844.46,0.0,C849581392,0.0,0.0,1,0
359,CASH_OUT,7428844.46,C2052842135,7428844.46,0.0,C1331351284,0.0,7428844.46,1,0
360,TRANSFER,882011.04,C1756642124,882011.04,0.0,C1851353200,0.0,0.0,1,0
360,CASH_OUT,882011.04,C1287818335,882011.04,0.0,C120939330,8202.09,890213.13,1,0
360,TRANSFER,261742.96,C913474262,261742.96,0.0,C627102981,0.0,0.0,1,0
360,CASH_OUT,261742.96,C1019233817,261742.96,0.0,C97431469,202735.19,464478.14,1,0
360,TRANSFER,758848.47,C1635073538,758848.47,0.0,C25163995,0.0,0.0,1,0
360,CASH_OUT,758848.47,C444540827,758848.47,0.0,C844469689,9507465.84,10266314.31,1,0
360,TRANSFER,78357.77,C800929462,78357.77,0.0,C1220198198,0.0,0.0,1,0
360,CASH_OUT,78357.77,C1648787789,78357.77,0.0,C1789053993,10533.98,88891.75,1,0
361,TRANSFER,1082308.05,C39420818,1082308.05,0.0,C105774839,0.0,0.0,1,0
361,CASH_OUT,1082308.05,C1573791290,1082308.05,0.0,C634269340,13646872.52,14729180.57,1,0
361,TRANSFER,3421212.04,C398903352,3421212.04,0.0,C2067388128,0.0,0.0,1,0
361,CASH_OUT,3421212.04,C677566670,3421212.04,0.0,C931612164,57076.37,3478288.41,1,0
361,TRANSFER,140807.76,C260837580,140807.76,0.0,C1657343316,0.0,0.0,1,0
361,CASH_OUT,140807.76,C218959911,140807.76,0.0,C287487374,137903.3,278711.05,1,0
361,TRANSFER,54892.98,C272031055,54892.98,0.0,C1416978417,0.0,0.0,1,0
361,CASH_OUT,54892.98,C1978786060,54892.98,0.0,C1444685915,0.0,54892.98,1,0
361,TRANSFER,1742012.06,C1829363360,1742012.06,0.0,C826844861,0.0,0.0,1,0
361,CASH_OUT,1742012.06,C1184890724,1742012.06,0.0,C140983265,70881.61,1812893.67,1,0
361,TRANSFER,1276300.86,C602426084,1276300.86,0.0,C391051128,0.0,0.0,1,0
361,CASH_OUT,1276300.86,C2057725638,1276300.86,0.0,C1094429579,0.0,1276300.86,1,0
361,TRANSFER,299016.86,C1499900306,299016.86,0.0,C1983606729,0.0,0.0,1,0
361,CASH_OUT,299016.86,C1641749166,299016.86,0.0,C1674907245,187459.53,486476.39,1,0
362,TRANSFER,1936403.59,C1026774960,1936403.59,0.0,C1180460308,0.0,0.0,1,0
362,CASH_OUT,1936403.59,C796529058,1936403.59,0.0,C338861738,10709890.51,12646294.1,1,0
362,TRANSFER,1139165.57,C828020985,1139165.57,0.0,C2065608692,0.0,0.0,1,0
362,CASH_OUT,1139165.57,C1239977402,1139165.57,0.0,C1417680063,475952.02,1615117.6,1,0
362,TRANSFER,60314.32,C1597827743,60314.32,0.0,C1103826731,0.0,0.0,1,0
362,CASH_OUT,60314.32,C1209135917,60314.32,0.0,C2133064223,181574.4,241888.72,1,0
362,TRANSFER,85113.85,C362343173,85113.85,0.0,C2119235078,0.0,0.0,1,0
362,CASH_OUT,85113.85,C1758241116,85113.85,0.0,C1814482000,0.0,85113.85,1,0
362,TRANSFER,1397689.48,C1224276273,1397689.48,0.0,C298592695,0.0,0.0,1,0
362,CASH_OUT,1397689.48,C851172808,1397689.48,0.0,C1693761421,0.0,1397689.48,1,0
362,TRANSFER,60450.18,C2059535727,60450.18,0.0,C214810405,0.0,0.0,1,0
362,CASH_OUT,60450.18,C1506215501,60450.18,0.0,C2011327946,1696767.08,1757217.26,1,0
362,TRANSFER,174.92,C1554022122,174.92,0.0,C380623487,0.0,0.0,1,0
362,CASH_OUT,174.92,C722054736,174.92,0.0,C1009545186,29134.25,29309.17,1,0
362,TRANSFER,10000000.0,C1208192074,17677120.59,7677120.59,C255905586,0.0,0.0,1,0
362,CASH_OUT,10000000.0,C23198921,10000000.0,0.0,C486186579,526160.19,10526160.19,1,0
362,TRANSFER,7677120.59,C2068656014,7677120.59,0.0,C1266729216,0.0,0.0,1,0
362,CASH_OUT,7677120.59,C2030295854,7677120.59,0.0,C383839277,14712164.85,22389285.44,1,0
362,TRANSFER,1891921.94,C893956566,1891921.94,0.0,C1302223978,0.0,0.0,1,0
362,CASH_OUT,1891921.94,C34007989,1891921.94,0.0,C1902245575,66224.04,1958145.98,1,0
363,TRANSFER,6513531.58,C875187668,6513531.58,0.0,C1712764754,0.0,0.0,1,0
363,CASH_OUT,6513531.58,C537091000,6513531.58,0.0,C1919442037,0.0,6513531.58,1,0
363,TRANSFER,2115503.99,C34164934,2115503.99,0.0,C76366495,0.0,0.0,1,0
363,CASH_OUT,2115503.99,C429080055,2115503.99,0.0,C1734499928,0.0,2115503.99,1,0
363,TRANSFER,692895.24,C2142345212,692895.24,0.0,C1337488224,0.0,0.0,1,0
363,CASH_OUT,692895.24,C1171643689,692895.24,0.0,C1443148834,716350.14,1409245.38,1,0
363,TRANSFER,7703574.71,C219294261,7703574.71,0.0,C1925673449,0.0,0.0,1,0
363,CASH_OUT,7703574.71,C233751269,7703574.71,0.0,C300915892,0.0,7703574.71,1,0
363,TRANSFER,1715635.41,C2115222227,1715635.41,0.0,C2054556206,0.0,0.0,1,0
363,CASH_OUT,1715635.41,C356781229,1715635.41,0.0,C159373411,0.0,1715635.41,1,0
363,TRANSFER,216534.86,C152821682,216534.86,0.0,C580582167,0.0,0.0,1,0
363,CASH_OUT,216534.86,C1922686366,216534.86,0.0,C938949509,10068344.73,10284879.59,1,0
363,TRANSFER,56231.05,C289350716,56231.05,0.0,C106224220,0.0,0.0,1,0
363,CASH_OUT,56231.05,C615216082,56231.05,0.0,C513190251,0.0,56231.05,1,0
364,TRANSFER,34162.97,C328021152,34162.97,0.0,C1931140794,0.0,0.0,1,0
364,CASH_OUT,34162.97,C602497337,34162.97,0.0,C1662459013,0.0,34162.97,1,0
364,TRANSFER,703135.43,C641091675,703135.43,0.0,C1483704749,0.0,0.0,1,0
364,CASH_OUT,703135.43,C1136940634,703135.43,0.0,C1710133326,14781.63,717917.06,1,0
364,TRANSFER,3116889.41,C966152886,3116889.41,0.0,C588633149,0.0,0.0,1,0
364,CASH_OUT,3116889.41,C1369312276,3116889.41,0.0,C584026670,226218.51,3343107.92,1,0
365,TRANSFER,31315.51,C1174332140,31315.51,0.0,C1252332991,0.0,0.0,1,0
365,CASH_OUT,31315.51,C610867855,31315.51,0.0,C1823561951,3639775.06,3671090.58,1,0
365,TRANSFER,4841332.26,C794947414,4841332.26,0.0,C1309662059,0.0,0.0,1,0
365,CASH_OUT,4841332.26,C238987266,4841332.26,0.0,C1373089977,12806.8,4854139.07,1,0
365,TRANSFER,93581.19,C948820574,93581.19,0.0,C1013301931,0.0,0.0,1,0
365,CASH_OUT,93581.19,C750171680,93581.19,0.0,C220373789,0.0,93581.19,1,0
365,TRANSFER,86258.11,C1449357986,86258.11,0.0,C185244782,0.0,0.0,1,0
365,CASH_OUT,86258.11,C2116603253,86258.11,0.0,C1764741760,71277.81,157535.92,1,0
365,TRANSFER,155799.82,C673298372,155799.82,0.0,C1666814997,0.0,0.0,1,0
365,CASH_OUT,155799.82,C834601814,155799.82,0.0,C874278645,1605951.92,1761751.74,1,0
365,TRANSFER,3244067.13,C2080670113,3244067.13,0.0,C1564547651,0.0,0.0,1,0
365,CASH_OUT,3244067.13,C1149220913,3244067.13,0.0,C771492028,94273.57,3338340.7,1,0
365,TRANSFER,916644.03,C1640343789,916644.03,0.0,C1989263119,0.0,0.0,1,0
365,CASH_OUT,916644.03,C673817136,916644.03,0.0,C2054229425,2026.9,918670.94,1,0
366,TRANSFER,1846748.79,C1895315229,1846748.79,0.0,C1691229227,0.0,0.0,1,0
366,CASH_OUT,1846748.79,C1233106691,1846748.79,0.0,C1805423931,158690.24,2005439.03,1,0
366,TRANSFER,500003.56,C342198691,500003.56,0.0,C87161857,0.0,0.0,1,0
366,CASH_OUT,500003.56,C1283250081,500003.56,0.0,C956555426,0.0,500003.56,1,0
366,TRANSFER,2701644.17,C1273953731,2701644.17,0.0,C1701713893,0.0,0.0,1,0
366,CASH_OUT,2701644.17,C399282086,2701644.17,0.0,C1910008940,0.0,2701644.17,1,0
366,TRANSFER,769619.59,C794571885,769619.59,0.0,C1390885602,0.0,0.0,1,0
366,CASH_OUT,769619.59,C87506936,769619.59,0.0,C770921525,32332.95,801952.54,1,0
366,TRANSFER,5807351.83,C957078136,5807351.83,0.0,C819604043,0.0,0.0,1,0
366,CASH_OUT,5807351.83,C1254740800,5807351.83,0.0,C258745277,34380.89,5841732.72,1,0
367,TRANSFER,520500.14,C75004200,520500.14,0.0,C687978944,0.0,0.0,1,0
367,CASH_OUT,520500.14,C940330656,520500.14,0.0,C382068653,143040.03,663540.16,1,0
367,TRANSFER,240427.17,C1605606339,240427.17,0.0,C1490951962,0.0,0.0,1,0
367,CASH_OUT,240427.17,C1541669030,240427.17,0.0,C235660797,41255.61,281682.78,1,0
367,TRANSFER,48774.46,C479368139,48774.46,0.0,C342463747,0.0,0.0,1,0
367,CASH_OUT,48774.46,C1177659319,48774.46,0.0,C363499391,0.0,48774.46,1,0
367,TRANSFER,972009.75,C397472180,972009.75,0.0,C85938481,0.0,0.0,1,0
367,CASH_OUT,972009.75,C961270274,972009.75,0.0,C1692249598,298095.31,1270105.06,1,0
367,TRANSFER,362672.57,C903484940,362672.57,0.0,C1036408252,0.0,0.0,1,0
367,CASH_OUT,362672.57,C1069202179,362672.57,0.0,C1808434552,3.51,362676.08,1,0
367,TRANSFER,435867.16,C790089745,435867.16,0.0,C1816333758,0.0,0.0,1,0
367,CASH_OUT,435867.16,C1210833971,435867.16,0.0,C363013236,186826.4,622693.55,1,0
367,TRANSFER,902483.91,C757385548,902483.91,0.0,C150262836,0.0,0.0,1,0
367,CASH_OUT,902483.91,C1202457928,902483.91,0.0,C2142717530,2271023.91,3173507.82,1,0
368,TRANSFER,199414.45,C1842995301,199414.45,0.0,C1445649140,0.0,0.0,1,0
368,CASH_OUT,199414.45,C1712549867,199414.45,0.0,C359165677,0.0,199414.45,1,0
368,TRANSFER,1050635.77,C2102374682,1050635.77,0.0,C1827800010,0.0,0.0,1,0
368,CASH_OUT,1050635.77,C692473423,1050635.77,0.0,C52022125,150217.9,1200853.67,1,0
368,TRANSFER,200419.12,C197020106,200419.12,0.0,C1227889272,0.0,0.0,1,0
368,CASH_OUT,200419.12,C1991181153,200419.12,0.0,C2069255486,4027748.6,4228167.73,1,0
369,TRANSFER,1674146.06,C767478867,1674146.06,0.0,C690992451,0.0,0.0,1,0
369,CASH_OUT,1674146.06,C128613711,1674146.06,0.0,C1898150915,4728174.27,6402320.34,1,0
369,TRANSFER,231978.48,C202278158,231978.48,0.0,C988859148,0.0,0.0,1,0
369,CASH_OUT,231978.48,C1281479981,231978.48,0.0,C412977644,0.0,231978.48,1,0
369,TRANSFER,89596.79,C1585320500,89596.79,0.0,C1154746832,0.0,0.0,1,0
369,CASH_OUT,89596.79,C53932340,89596.79,0.0,C987355544,0.0,89596.79,1,0
370,TRANSFER,310726.29,C1591378177,310726.29,0.0,C1129556923,0.0,0.0,1,0
370,CASH_OUT,310726.29,C1125292418,310726.29,0.0,C1284811056,1270319.48,1581045.77,1,0
370,TRANSFER,1822772.73,C1844415147,1822772.73,0.0,C1848964453,0.0,0.0,1,0
370,CASH_OUT,1822772.73,C628490839,1822772.73,0.0,C107223532,0.0,2004899.07,1,0
370,TRANSFER,283976.3,C2004415604,283976.3,0.0,C1405363067,0.0,0.0,1,0
370,CASH_OUT,283976.3,C1853423819,283976.3,0.0,C487915581,41606.6,325582.9,1,0
370,TRANSFER,563149.41,C1064157081,563149.41,0.0,C755322456,0.0,0.0,1,0
370,CASH_OUT,563149.41,C1079337250,563149.41,0.0,C1882398293,65562.72,628712.13,1,0
370,TRANSFER,811459.21,C911097587,811459.21,0.0,C1529329683,0.0,0.0,1,0
370,CASH_OUT,811459.21,C1102225556,811459.21,0.0,C2084986511,843227.0,1654686.21,1,0
370,TRANSFER,1634184.04,C675893330,1634184.04,0.0,C265392838,0.0,0.0,1,0
370,CASH_OUT,1634184.04,C2122707559,1634184.04,0.0,C737740255,664091.47,2298275.51,1,0
370,TRANSFER,10000000.0,C1802427135,11653144.1,1653144.1,C1072055067,0.0,0.0,1,0
370,CASH_OUT,10000000.0,C1751546135,10000000.0,0.0,C296834383,856247.59,10856247.59,1,0
370,TRANSFER,1653144.1,C462652864,1653144.1,0.0,C725249814,0.0,0.0,1,0
370,CASH_OUT,1653144.1,C395458530,1653144.1,0.0,C1340837967,28997.07,1682141.17,1,0
370,TRANSFER,243118.94,C1343535445,243118.94,0.0,C1908664816,0.0,0.0,1,0
370,CASH_OUT,243118.94,C877614645,243118.94,0.0,C942737312,67919.77,311038.71,1,0
371,TRANSFER,11630.38,C1937824051,11630.38,0.0,C1513735273,0.0,0.0,1,0
371,CASH_OUT,11630.38,C778960214,11630.38,0.0,C816129508,36945.1,48575.48,1,0
371,TRANSFER,174324.94,C1186321372,174324.94,0.0,C372000070,0.0,0.0,1,0
371,CASH_OUT,174324.94,C1392000851,174324.94,0.0,C1530402774,226694.63,401019.57,1,0
371,TRANSFER,205163.3,C1673136628,205163.3,0.0,C1138882522,0.0,0.0,1,0
371,CASH_OUT,205163.3,C1336772160,205163.3,0.0,C2058716445,0.0,205163.3,1,0
372,TRANSFER,299172.82,C1770563900,299172.82,0.0,C495349286,0.0,0.0,1,0
372,CASH_OUT,299172.82,C744892229,299172.82,0.0,C348424579,45633.0,269864.44,1,0
372,TRANSFER,5464727.14,C1861461304,5464727.14,0.0,C618348006,0.0,0.0,1,0
372,CASH_OUT,5464727.14,C250061568,5464727.14,0.0,C1463443911,9012.39,5473739.54,1,0
372,TRANSFER,81814.51,C1513636547,81814.51,0.0,C526174668,0.0,0.0,1,0
372,CASH_OUT,81814.51,C1253505157,81814.51,0.0,C1241749238,203160.15,284974.66,1,0
372,TRANSFER,2923356.25,C1312260902,2923356.25,0.0,C1724629227,0.0,0.0,1,0
372,CASH_OUT,2923356.25,C1763502384,2923356.25,0.0,C2027686342,245463.38,3168819.64,1,0
373,TRANSFER,141410.98,C530984971,141410.98,0.0,C215554874,0.0,0.0,1,0
373,CASH_OUT,141410.98,C767066926,141410.98,0.0,C1291704939,594609.75,736020.74,1,0
373,TRANSFER,4294676.05,C975117365,4294676.05,0.0,C1981314185,0.0,0.0,1,0
373,CASH_OUT,4294676.05,C525104705,4294676.05,0.0,C1490211524,1061317.39,5355993.45,1,0
373,TRANSFER,112835.43,C1846913649,112835.43,0.0,C963685375,0.0,0.0,1,0
373,CASH_OUT,112835.43,C85943381,112835.43,0.0,C792542501,857193.78,970029.21,1,0
373,TRANSFER,152314.49,C1353978265,152314.49,0.0,C1142361265,0.0,0.0,1,0
373,CASH_OUT,152314.49,C1045010197,152314.49,0.0,C1827976569,144953.35,297267.84,1,0
373,TRANSFER,530354.58,C1625326980,530354.58,0.0,C1011865698,0.0,0.0,1,0
